timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid
1755509501.189668645,72,32.2,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.3,0x0A,0,0.0,33.986252,-6.724992,117.4,0.1,0,10
1755509506.193836309,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986248,-6.724992,117.9,0.3,0,10
1755509511.000740236,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986240,-6.724990,118.1,0.1,0,10
1755509516.280564811,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986240,-6.724989,118.3,0.2,0,10
1755509521.298829518,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986237,-6.724990,117.6,0.3,0,10
1755509526.319108673,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986229,-6.724992,116.7,0.1,0,10
1755509531.366874701,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986225,-6.724994,116.6,0.1,0,10
1755509536.393213013,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986221,-6.724999,117.1,0.2,0,10
1755509541.422304183,73,32.2,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986217,-6.725006,117.8,0.0,0,10
1755509546.469612813,73,32.2,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986214,-6.725009,118.1,0.2,0,10
1755509551.482021163,73,32.2,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986214,-6.725016,119.2,0.1,0,10
1755509556.088016710,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986210,-6.725023,122.0,0.0,0,10
1755509561.540764408,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986210,-6.725028,123.2,0.1,0,10
1755509566.585986417,73,32.2,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986206,-6.725035,125.8,0.1,0,10
1755509571.158282019,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986210,-6.725041,128.5,0.2,0,10
1755509576.628921124,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986210,-6.725043,130.0,0.0,0,10
1755509581.681183666,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986210,-6.725048,133.1,0.2,0,10
1755509586.590556952,73,32.2,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986210,-6.725054,136.9,0.4,0,10
1755509591.729249651,73,32.2,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986202,-6.725060,138.7,1.3,0,10
1755509596.701320950,73,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986198,-6.725069,143.1,0.2,0,10
1755509601.781737372,73,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986195,-6.725071,143.1,0.1,0,10
1755509606.817567378,73,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986183,-6.725074,144.2,0.7,0,10
1755509611.857130978,73,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986134,-6.725083,148.1,0.3,0,10
1755509616.873537573,73,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986107,-6.725083,151.3,0.2,0,10
1755509621.906357559,73,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986065,-6.725091,159.2,0.3,0,10
1755509626.936173457,73,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986057,-6.725094,162.6,0.2,0,10
1755509631.957419534,74,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.4,0x0A,0,0.0,33.986034,-6.725098,167.9,0.2,0,10
1755509636.988110688,74,-0.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986034,-6.725093,172.0,0.2,0,10
